२.१४ तपाईको परिवारले कुनै चौपाया तथा पशुपंक्षी पाल्नुभएको छ ?,२.१५.१ निम्न कुन चौपाया तथा पशुपंक्षीहरु पाल्नुभएको छ ?,२.१५.१ निम्न कुन चौपाया तथा पशुपंक्षीहरु पाल्नुभएको छ ?/गाइगोरु/बाच्छाबाच्छी,२.१५.१ निम्न कुन चौपाया तथा पशुपंक्षीहरु पाल्नुभएको छ ?/राँगाभैसी/पाडापाडी,२.१५.१ निम्न कुन चौपाया तथा पशुपंक्षीहरु पाल्नुभएको छ ?/बाख्रा/खसी/बोका/च्याग्रा,२.१५.१ निम्न कुन चौपाया तथा पशुपंक्षीहरु पाल्नुभएको छ ?/भेडा,२.१५.१ निम्न कुन चौपाया तथा पशुपंक्षीहरु पाल्नुभएको छ ?/सुँगुर/वंगुर,२.१५.१ निम्न कुन चौपाया तथा पशुपंक्षीहरु पाल्नुभएको छ ?/कुखुरा/हाँस,२.१५.१ निम्न कुन चौपाया तथा पशुपंक्षीहरु पाल्नुभएको छ ?/घोडा/खच्चड,२.१५.१ निम्न कुन चौपाया तथा पशुपंक्षीहरु पाल्नुभएको छ ?/याक/चौरी,२.१५.१ निम्न कुन चौपाया तथा पशुपंक्षीहरु पाल्नुभएको छ ?/खरायो,२.१५.२ गाइगोरु/बाच्छाबाच्छीको संख्या,२.१५.३ गाइगोरु वार्षिक दूध उत्पादन(लिटर),२.१५.४ गाइगोरु विक्रीबाट बार्षिक आम्दानी (रु.),२.१५.२ राँगाभैसी/पाडापाडीको संख्या,२.१५.३ राँगाभैसी वार्षिक दूध उत्पादन(लिटर),२.१५.४ राँगाभैसी वार्षिक मासु उत्पादन (के.जि.),२.१५.५ राँगाभैसी हाड/छाला(के.जि.),२.१५.६ राँगाभैसी विक्रीबाट बार्षिक आम्दानी (रु.),२.१५.२ याक/चौरीको संख्या,२.१५.३  याक/चौरी वार्षिक दूध उत्पादन(लिटर),२.१५.४ याक/चौरी वार्षिक मासु उत्पादन (के.जि.),२.१५.५ याक/चौरी हाड/छाला(के.जि.),२.१५.६  याक/चौरी विक्रीबाट बार्षिक आम्दानी (रु.),२.१५.२ बाख्रा/खसी/बोकाको संख्या,२.१५.३ बाख्रा वार्षिक दूध उत्पादन(लिटर),२.१५.४ बाख्रा वार्षिक मासु उत्पादन (के.जि.),२.१५.५ बाख्रा हाड/छाला(के.जि.),२.१५.६ बाख्रा विक्रीबाट बार्षिक आम्दानी (रु.),२.१५.२ भेडाको संख्या,२.१५.३ भेडा वार्षिक दूध उत्पादन(लिटर),२.१५.४ भेडा वार्षिक मासु उत्पादन (के.जि.),२.१५.५ भेडा वार्षिक उन उत्पादन (के.जि.),२.१५.६ भेडा हाड/छाला(के.जि.),२.१५.७ भेडा विक्रीबाट बार्षिक आम्दानी (रु.),२.१५.२ सुँगुर/वंगुरको संख्या,२.१५.३ सुँगुर/वंगुर वार्षिक मासु उत्पादन (के.जि.),२.१५.४ सुँगुर/वंगुर हाड/छाला(के.जि.),२.१५.५ सुँगुर/वंगुर विक्रीबाट बार्षिक आम्दानी (रु.),२.१५.२ खरायोको संख्या,२.१५.३ खरायो वार्षिक मासु उत्पादन (के.जि.),२.१५.४ खरायो हाड/छाला(के.जि.),२.१५.५ खरायो विक्रीबाट बार्षिक आम्दानी (रु.),२.१५.२ कुखुरा/हाँसको संख्या,२.१५.३ कुखुरा/हाँस वार्षिक मासु उत्पादन (के.जि.),२.१५.५ कुखुरा/हाँस वार्षिक अण्डा उत्पादन (संख्या),२.१५.७ कुखुरा/हाँस हाड/छाला(के.जि.),२.१५.८ कुखुरा/हाँस विक्रीबाट बार्षिक आम्दानी (रु.),२.१५.२ घोडा/खच्चड/झोपाको संख्या,२.१५.३ घोडा बार्षिक आम्दानी (रु.),"२.१६ तपाईको परिवारमा माछा, मौरी र रेशमपालन गर्नुभएको छ ?","२.१६.१ माछा, मौरी र रेशमपालन मध्ये के-के पालन गर्नुभएको छ ?","२.१६.१ माछा, मौरी र रेशमपालन मध्ये के-के पालन गर्नुभएको छ ?/माछा","२.१६.१ माछा, मौरी र रेशमपालन मध्ये के-के पालन गर्नुभएको छ ?/मौरी","२.१६.१ माछा, मौरी र रेशमपालन मध्ये के-के पालन गर्नुभएको छ ?/रेशम","<span style=""color:red"">नभएको खण्डमा 0 लेख्नुहोस</span>",२.१६.१ माछापालन गरेको पोखरी संख्या,२.१६.२ माछापालन पोखरीको क्षेत्रफल,२.१३.३ माछापालन गरिएको क्षेत्रफलको इकाई,२.१६.४ बार्षिक माछा उत्पादन (के.जि.),"<span style=""color:red"">नभएको खण्डमा 0 लेख्नुहोस</span>",२.१६.१ मौरी घार संख्या,२.१६.२ बार्षिक मह उत्पादन (के.जि.),"<span style=""color:red"">नभएको खण्डमा 0 लेख्नुहोस</span>",२.१६.१ रेशमखेती कोयो संख्या,२.१६.२ बार्षिक रेशम उत्पादन (के.जि.),_index
छैन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4772
छ,राँगाभैसी/पाडापाडी बाख्रा/खसी/बोका/च्याग्रा,0,1,1,0,0,0,0,0,0,,,,2,0,0,0,0,,,,,,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4773
छ,गाइगोरु/बाच्छाबाच्छी,1,0,0,0,0,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4774
छैन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4775
छैन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4776
छ,गाइगोरु/बाच्छाबाच्छी,1,0,0,0,0,0,0,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4777
छैन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4778
छ,गाइगोरु/बाच्छाबाच्छी राँगाभैसी/पाडापाडी,1,1,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4779
छ,गाइगोरु/बाच्छाबाच्छी राँगाभैसी/पाडापाडी,1,1,0,0,0,0,0,0,0,9,0,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4780
छैन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4781
छ,गाइगोरु/बाच्छाबाच्छी राँगाभैसी/पाडापाडी,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4782
छ,बाख्रा/खसी/बोका/च्याग्रा,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,5,0,0,0,32000,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4783
छ,राँगाभैसी/पाडापाडी गाइगोरु/बाच्छाबाच्छी बाख्रा/खसी/बोका/च्याग्रा कुखुरा/हाँस,1,1,1,0,0,1,0,0,0,2,0,0,2,0,0,0,0,,,,,,30,0,0,0,20000,,,,,,,,,,,,,,,6,0,0,0,0,,,छैन,,,,,,,,,,,,,,,,4784
छ,बाख्रा/खसी/बोका/च्याग्रा,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4785
छ,गाइगोरु/बाच्छाबाच्छी,1,0,0,0,0,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4786
छ,बाख्रा/खसी/बोका/च्याग्रा,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4787
छ,गाइगोरु/बाच्छाबाच्छी बाख्रा/खसी/बोका/च्याग्रा,1,0,1,0,0,0,0,0,0,4,0,0,,,,,,,,,,,2,0,30,0,18000,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4788
छ,बाख्रा/खसी/बोका/च्याग्रा गाइगोरु/बाच्छाबाच्छी,1,0,1,0,0,0,0,0,0,2,0,0,,,,,,,,,,,2,0,50,0,30000,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4789
छ,गाइगोरु/बाच्छाबाच्छी बाख्रा/खसी/बोका/च्याग्रा,1,0,1,0,0,0,0,0,0,2,0,0,,,,,,,,,,,2,0,30,0,18000,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4790
छ,गाइगोरु/बाच्छाबाच्छी बाख्रा/खसी/बोका/च्याग्रा,1,0,1,0,0,0,0,0,0,2,0,0,,,,,,,,,,,6,0,30,0,18000,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4791
छैन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4792
छैन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4793
छ,बाख्रा/खसी/बोका/च्याग्रा गाइगोरु/बाच्छाबाच्छी,1,0,1,0,0,0,0,0,0,4,150,0,,,,,,,,,,,7,0,50,0,30000,,,,,,,,,,,,,,,,,,,,,,छ,मौरी,0,1,0,,,,,,,1,1,,,,4794
छैन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4795
छ,गाइगोरु/बाच्छाबाच्छी,1,0,0,0,0,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4796
छ,गाइगोरु/बाच्छाबाच्छी बाख्रा/खसी/बोका/च्याग्रा,1,0,1,0,0,0,0,0,0,2,0,0,,,,,,,,,,,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,छ,मौरी,0,1,0,,,,,,,1,1,,,,4797
छ,गाइगोरु/बाच्छाबाच्छी बाख्रा/खसी/बोका/च्याग्रा,1,0,1,0,0,0,0,0,0,4,0,0,,,,,,,,,,,5,0,30,0,18000,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4798
छ,राँगाभैसी/पाडापाडी गाइगोरु/बाच्छाबाच्छी बाख्रा/खसी/बोका/च्याग्रा,1,1,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,,,,,,5,0,60,0,36000,,,,,,,,,,,,,,,,,,,,,,छ,मौरी,0,1,0,,,,,,,1,1,,,,4799
छ,बाख्रा/खसी/बोका/च्याग्रा याक/चौरी,0,0,1,0,0,0,0,1,0,,,,,,,,,70,0,0,0,0,20,0,50,0,35000,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4800
छ,बाख्रा/खसी/बोका/च्याग्रा,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4801
छैन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4802
छ,गाइगोरु/बाच्छाबाच्छी बाख्रा/खसी/बोका/च्याग्रा कुखुरा/हाँस,1,0,1,0,0,1,0,0,0,4,740,5000,,,,,,,,,,,16,0,180,0,50000,,,,,,,,,,,,,,,8,20,100,0,0,,,छैन,,,,,,,,,,,,,,,,4803
छ,गाइगोरु/बाच्छाबाच्छी बाख्रा/खसी/बोका/च्याग्रा खरायो कुखुरा/हाँस,1,0,1,0,0,1,0,0,1,4,2000,0,,,,,,,,,,,5,0,80,0,20000,,,,,,,,,,,6,9,0,20000,30,60,200,0,2000,,,छैन,,,,,,,,,,,,,,,,4804
छ,भेडा याक/चौरी,0,0,0,1,0,0,0,1,0,,,,,,,,,20,0,0,0,0,,,,,,20,0,50,0,0,40000,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4805
छ,गाइगोरु/बाच्छाबाच्छी बाख्रा/खसी/बोका/च्याग्रा,1,0,1,0,0,0,0,0,0,2,0,0,,,,,,,,,,,5,0,80,0,15000,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4806
छ,बाख्रा/खसी/बोका/च्याग्रा कुखुरा/हाँस,0,0,1,0,0,1,0,0,0,,,,,,,,,,,,,,3,0,50,0,0,,,,,,,,,,,,,,,8,15,50,0,0,,,छैन,,,,,,,,,,,,,,,,4807
छ,राँगाभैसी/पाडापाडी बाख्रा/खसी/बोका/च्याग्रा,0,1,1,0,0,0,0,0,0,,,,1,0,0,0,0,,,,,,4,0,60,0,10000,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4808
छैन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4809
छ,गाइगोरु/बाच्छाबाच्छी कुखुरा/हाँस,1,0,0,0,0,1,0,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,,,छैन,,,,,,,,,,,,,,,,4810
छैन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4811
छ,बाख्रा/खसी/बोका/च्याग्रा राँगाभैसी/पाडापाडी कुखुरा/हाँस गाइगोरु/बाच्छाबाच्छी,1,1,1,0,0,1,0,0,0,1,0,0,2,0,0,0,0,,,,,,5,0,60,0,25000,,,,,,,,,,,,,,,8,18,50,0,0,,,छैन,,,,,,,,,,,,,,,,4812
छ,राँगाभैसी/पाडापाडी बाख्रा/खसी/बोका/च्याग्रा कुखुरा/हाँस,0,1,1,0,0,1,0,0,0,,,,2,500,0,0,0,,,,,,5,0,80,0,15000,,,,,,,,,,,,,,,5,10,50,0,0,,,छैन,,,,,,,,,,,,,,,,4813
छ,बाख्रा/खसी/बोका/च्याग्रा राँगाभैसी/पाडापाडी,0,1,1,0,0,0,0,0,0,,,,1,0,0,0,0,,,,,,2,0,40,0,0,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4814
छैन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4815
छैन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4816
छ,राँगाभैसी/पाडापाडी,0,1,0,0,0,0,0,0,0,,,,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4817
छैन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4818
छैन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4819
छ,बाख्रा/खसी/बोका/च्याग्रा,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,20,0,0,0,90000,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4820
छैन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4821
छ,गाइगोरु/बाच्छाबाच्छी बाख्रा/खसी/बोका/च्याग्रा,1,0,1,0,0,0,0,0,0,2,0,0,,,,,,,,,,,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4822
छ,गाइगोरु/बाच्छाबाच्छी,1,0,0,0,0,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4823
छैन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4824
छ,गाइगोरु/बाच्छाबाच्छी,1,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4825
छ,गाइगोरु/बाच्छाबाच्छी राँगाभैसी/पाडापाडी बाख्रा/खसी/बोका/च्याग्रा कुखुरा/हाँस,1,1,1,0,0,1,0,0,0,1,0,0,5,8000,0,0,45000,,,,,,5,0,0,0,1500,,,,,,,,,,,,,,,40,0,0,0,30000,,,छैन,,,,,,,,,,,,,,,,4826
छ,गाइगोरु/बाच्छाबाच्छी राँगाभैसी/पाडापाडी,1,1,0,0,0,0,0,0,0,2,0,0,6,5000,0,0,25000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4827
छैन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4828
छैन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4829
छ,बाख्रा/खसी/बोका/च्याग्रा कुखुरा/हाँस,0,0,1,0,0,1,0,0,0,,,,,,,,,,,,,,2,0,0,0,0,,,,,,,,,,,,,,,10,0,0,0,0,,,छैन,,,,,,,,,,,,,,,,4830
छ,गाइगोरु/बाच्छाबाच्छी,1,0,0,0,0,0,0,0,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4831
छ,राँगाभैसी/पाडापाडी बाख्रा/खसी/बोका/च्याग्रा गाइगोरु/बाच्छाबाच्छी कुखुरा/हाँस,1,1,1,0,0,1,0,0,0,6,0,0,4,0,0,0,0,,,,,,5,0,0,0,0,,,,,,,,,,,,,,,4,0,0,0,0,,,छ,मौरी,0,1,0,,,,,,,1,1,,,,4832
छ,गाइगोरु/बाच्छाबाच्छी बाख्रा/खसी/बोका/च्याग्रा,1,0,1,0,0,0,0,0,0,9,0,0,,,,,,,,,,,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,छ,मौरी,0,1,0,,,,,,,1,1,,,,4833
छैन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4834
छैन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4835
छैन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4836
छ,बाख्रा/खसी/बोका/च्याग्रा गाइगोरु/बाच्छाबाच्छी,1,0,1,0,0,0,0,0,0,3,0,0,,,,,,,,,,,45,0,0,0,90000,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4837
छैन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4838
छ,गाइगोरु/बाच्छाबाच्छी,1,0,0,0,0,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4839
छैन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4840
छ,गाइगोरु/बाच्छाबाच्छी,1,0,0,0,0,0,0,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4841
छ,गाइगोरु/बाच्छाबाच्छी कुखुरा/हाँस,1,0,0,0,0,1,0,0,0,6,500,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,0,0,0,,,छैन,,,,,,,,,,,,,,,,4842
छ,बाख्रा/खसी/बोका/च्याग्रा,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4843
छ,गाइगोरु/बाच्छाबाच्छी बाख्रा/खसी/बोका/च्याग्रा,1,0,1,0,0,0,0,0,0,10,0,0,,,,,,,,,,,5,0,0,0,20000,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4844
छ,बाख्रा/खसी/बोका/च्याग्रा,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,5,0,0,0,10000,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4845
छ,गाइगोरु/बाच्छाबाच्छी,1,0,0,0,0,0,0,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4846
छ,कुखुरा/हाँस,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,0,0,,,छ,मौरी,0,1,0,,,,,,,2,2,,,,4847
छैन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4848
छ,बाख्रा/खसी/बोका/च्याग्रा,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4849
छैन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4850
छैन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4851
छ,गाइगोरु/बाच्छाबाच्छी,1,0,0,0,0,0,0,0,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4852
छैन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4853
छ,बाख्रा/खसी/बोका/च्याग्रा,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,8,0,0,0,25000,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4854
छ,गाइगोरु/बाच्छाबाच्छी बाख्रा/खसी/बोका/च्याग्रा कुखुरा/हाँस,1,0,1,0,0,1,0,0,0,10,0,0,,,,,,,,,,,10,0,0,0,0,,,,,,,,,,,,,,,8,0,0,0,0,,,छैन,,,,,,,,,,,,,,,,4855
छ,गाइगोरु/बाच्छाबाच्छी बाख्रा/खसी/बोका/च्याग्रा,1,0,1,0,0,0,0,0,0,2,0,0,,,,,,,,,,,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4856
छैन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4857
छैन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,छ,मौरी,0,1,0,,,,,,,2,3,,,,4858
छ,गाइगोरु/बाच्छाबाच्छी राँगाभैसी/पाडापाडी बाख्रा/खसी/बोका/च्याग्रा कुखुरा/हाँस,1,1,1,0,0,1,0,0,0,2,0,0,5,0,0,0,0,,,,,,2,0,0,0,0,,,,,,,,,,,,,,,3,0,0,0,0,,,छैन,,,,,,,,,,,,,,,,4859
छ,गाइगोरु/बाच्छाबाच्छी,1,0,0,0,0,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4860
छ,गाइगोरु/बाच्छाबाच्छी,1,0,0,0,0,0,0,0,0,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4861
छ,गाइगोरु/बाच्छाबाच्छी बाख्रा/खसी/बोका/च्याग्रा,1,0,1,0,0,0,0,0,0,5,0,0,,,,,,,,,,,42,0,0,0,50000,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4862
छैन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4863
छैन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4864
छ,बाख्रा/खसी/बोका/च्याग्रा,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,12,0,0,0,40000,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4865
छैन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4866
छ,गाइगोरु/बाच्छाबाच्छी बाख्रा/खसी/बोका/च्याग्रा,1,0,1,0,0,0,0,0,0,2,0,0,,,,,,,,,,,30,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4867
छ,बाख्रा/खसी/बोका/च्याग्रा,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,20,0,35,18,50000,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4868
छ,गाइगोरु/बाच्छाबाच्छी,1,0,0,0,0,0,0,0,0,5,0,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4869
छ,गाइगोरु/बाच्छाबाच्छी,1,0,0,0,0,0,0,0,0,5,0,30000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4870
छैन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4871
छ,गाइगोरु/बाच्छाबाच्छी,1,0,0,0,0,0,0,0,0,5,0,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4872
छ,गाइगोरु/बाच्छाबाच्छी,1,0,0,0,0,0,0,0,0,10,0,80000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4873
छैन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4874
छैन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4875
छैन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4876
छैन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4877
छ,बाख्रा/खसी/बोका/च्याग्रा,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,3,0,10,5,10000,,,,,,,,,,,,,,,,,,,,,,छैन,,,,,,,,,,,,,,,,4878
